,token,commit,positive
45488,thoroughly,1,1.0
45489,those,106,0.581196581197
45490,though,45,0.510638297872
45491,"though,",6,0.666666666667
45492,thought,10,0.8
45493,thoughtleadr,1,1.0
45494,thoughts,2,0.5
45495,thousands,3,0.5
45496,"thousands),",1,1.0
45497,thr,1,1.0
45498,thrash,1,0.0
45499,thrashing,2,1.0
45500,thread,68,0.478991596639
45501,thread),5,0.285714285714
45502,"thread,",4,0.6
45503,thread],1,0.0
45504,threadcontext,1,0.0
45505,threaded,3,0.333333333333
45506,threaded),1,1.0
45507,threadhelper,1,0.0
45508,threading,10,0.615384615385
45509,threadingattributes,1,0.0
45510,threads,17,0.535714285714
45511,threads),1,0.0
45512,"threads,",2,0.0
45513,threads=1,1,0.0
45514,threadsafe,1,0.0
45515,threadsafeaskfee,1,1.0
45516,three,27,0.424242424242
45517,threejs,1,1.0
45518,threshold,7,0.857142857143
45519,threshold),3,0.5
45520,"threshold,",3,0.5
45521,thresholdformakingparkingchoiceinmeters,1,0.0
45522,thrift,3,0.666666666667
45523,thriftbinary,1,0.0
45524,thriftserver,1,1.0
45525,throttle,3,0.666666666667
45526,"throttle,",1,0.0
45527,throttling,2,0.833333333333
45528,through,106,0.5546875
45529,throughout,17,0.681818181818
45530,throughput,1,1.0
45531,throughputresource,1,1.0
45532,throw,32,0.72972972973
45533,throw),1,0.0
45534,throwable,1,1.0
45535,throwback,1,1.0
45536,throwfatalexception,1,1.0
45537,throwing,7,0.947368421053
45538,throwingtracelistener,1,1.0
45539,thrown,9,0.916666666667
45540,throws,16,0.739130434783
45541,throwsconstraint,1,0.0
45542,throwsconstrainttests,1,0.0
45543,throwstests,1,0.0
45544,thrust,1,0.0
45545,thu,9,0.932692307692
45546,thumb,2,0.5
45547,thumb),1,0.0
45548,"thumb,",1,1.0
45549,thumb2,1,0.0
45550,thumbnail,3,0.0
45551,thumbnaildownloader,1,0.0
45552,thumbs,2,1.0
45553,thumnail,1,0.0
45554,thunk,5,0.111111111111
45555,"thunk,",1,0.0
45556,thunks,5,0.5
45557,"thunks,",1,0.0
45558,thus,19,0.55
45559,"thus,",9,0.4
45560,thx,1,1.0
45561,thy,1,1.0
45562,thyme,1,1.0
45563,ti,1,0.0
45564,tick,5,0.4
45565,tickandsynchronize,1,1.0
45566,ticker,1,1.0
45567,ticket,7,0.888888888889
45568,tickets,4,0.25
45569,"tickets,",1,1.0
45570,tickled,1,0.0
45571,tickler,1,0.0
45572,ticks,3,0.666666666667
45573,tide,1,1.0
45574,tidied,4,0.0
45575,tidies,1,1.0
45576,tiding,1,1.0
45577,tidy,33,0.4
45578,"tidy,",1,0.0
45579,tidying,7,0.142857142857
45580,tie,5,0.875
45581,tied,5,0.8
45582,tiems,1,1.0
45583,tier,2,1.0
45584,tier21update,1,0.0
45585,tiering,1,0.0
45586,ties,1,1.0
45587,tiff,4,0.6
45588,tiger,1,0.0
45589,tiger(s),1,1.0
45590,tighly,1,0.0
45591,tighten,13,0.5
45592,tightened,3,0.333333333333
45593,tightening,1,1.0
45594,tightens,1,0.0
45595,tijs,2,1.0
45596,"tikppa,",1,1.0
45597,tilde,1,1.0
45598,tile,8,0.714285714286
45599,tile(),1,0.0
45600,"tile,",1,0.0
45601,tileh,1,1.0
45602,tilekind,1,0.0
45603,tiles,10,0.583333333333
45604,"tiles,",1,0.0
45605,tileset,1,1.0
45606,tilestate,1,1.0
45607,tiletrigger,1,0.0
45608,tiling,1,0.0
45609,tilingpattern,1,1.0
45610,tilingscheme,1,1.0
45611,till,4,0.5
45612,tilt,1,0.0
45613,tiltle,1,1.0
45614,tim,11,0.454545454545
45615,time,231,0.585131894484
45616,time(),1,0.0
45617,time(ms),1,1.0
45618,time),14,0.695652173913
45619,time**,1,0.0
45620,"time,",34,0.627450980392
45621,time=\,1,0.0
45622,time\,1,0.0
45623,time],1,1.0
45624,timeck,1,0.0
45625,timeclock,2,1.0
45626,timedata,1,1.0
45627,timedelta,3,0.5
45628,timedelta64()`,1,0.0
45629,timedelta64[ns],1,0.0
45630,timedelta64`,1,0.0
45631,timedependentroutingspec,1,0.0
45632,timelimitedrpccontroller,1,1.0
45633,timeline,9,0.75
45634,timeout,44,0.727272727273
45635,timeout),3,0.333333333333
45636,"timeout,",4,0.9
45637,timeouts,8,0.571428571429
45638,"timeouts,",2,1.0
45639,timeparse,1,0.0
45640,timer,28,0.551020408163
45641,timer),4,0.166666666667
45642,"timer,",1,1.0
45643,timeregistering,1,1.0
45644,timerfd,1,0.0
45645,timerfd],1,0.0
45646,timers,4,0.333333333333
45647,timers),1,0.0
45648,timerule,1,0.0
45649,times,30,0.41935483871
45650,times),4,0.6
45651,"times,",6,0.166666666667
45652,timeseries,1,1.0
45653,timeseriesframework,1,0.0
45654,timespec,4,0.333333333333
45655,timespec),1,0.0
45656,timespectod,1,0.0
45657,timestamp,16,0.25
45658,timestamp),1,0.0
45659,"timestamp,",1,0.5
45660,timestamplabel,1,0.0
45661,timestamps,3,0.666666666667
45662,"timestamps,",1,1.0
45663,timesync,1,0.0
45664,timetable,1,1.0
45665,"timetable,",1,1.0
45666,timetrap,2,0.0
45667,timeval,1,1.0
45668,timezone,12,0.823529411765
45669,timing,5,0.6
45670,timing),1,0.0
45671,timothysc,1,1.0
45672,timout,1,1.0
45673,timse,1,1.0
45674,timstclair,1,1.0
45675,tina,1,0.0
45676,tinc,1,0.0
45677,tint,1,0.0
45678,tinting,1,1.0
45679,tints,1,0.0
45680,tiny,13,0.692307692308
45681,tinyfasta,1,1.0
45682,tinyptrvector,1,0.0
45683,tiocnotty,1,1.0
45684,tip,9,0.363636363636
45685,tip),4,0.0
45686,"tip,",1,0.0
45687,tips,1,1.0
45688,tiptoft,1,1.0
45689,tiramisu,1,1.0
45690,tired,1,0.0
45691,tis,1,1.0
45692,tisha,1,0.0
45693,tissueenrich,1,1.0
45694,tit,1,1.0
45695,"tit,",1,1.0
45696,titan,1,1.0
45697,titancna,1,1.0
45698,titdic,1,1.0
45699,titdy,1,0.0
45700,titied,1,1.0
45701,title,44,0.578947368421
45702,title),2,1.0
45703,"title,",10,0.636363636364
45704,titled,1,1.0
45705,titleprefix,1,0.0
45706,titles,9,0.636363636364
45707,"titles,",1,1.0
45708,titlesuffix,1,0.0
45709,titlesクラスはlibraries,1,0.0
45710,titles）,1,0.0
45711,titls,1,0.0
45712,tixpaul,1,0.0
45713,tl,2,0.0
45714,tlf,1,1.0
45715,tlfhandle,1,1.0
45716,tlfid,1,1.0
45717,tlist`,1,1.0
45718,tls,13,0.740740740741
45719,tls),1,1.0
45720,"tls,",1,1.0
45721,"tlsconfig,",1,1.0
45722,tlsconfigfor(cfg),1,1.0
45723,tlsv1,1,1.0
45724,tm,1,0.0
45725,"tm,",1,1.0
45726,tmat,8,0.75
45727,tmc,1,0.0
45728,tmobile,3,1.0
45729,tmodule),1,1.0
45730,tmp,12,0.142857142857
45731,"tmp,",1,0.0
45732,tmp`,2,0.5
45733,tmpdir,2,1.0
45734,tmpdir),1,1.0
45735,"tmpdir,",1,1.0
45736,tmpfiles,1,0.0
45737,tmpfs,3,0.0
45738,tmpl,3,0.0
45739,tmpscope,1,1.0
45740,tmptqc4pt,1,0.0
45741,tms,1,0.0
45742,tmt,1,0.0
45743,tmux,1,1.0
45744,tnl,6,0.833333333333
45745,tnode,5,0.2
45746,to,4432,0.594631450513
45747,to(),1,1.0
45748,to),9,0.4375
45749,"to),",1,0.0
45750,"to,",7,0.2
45751,to`,1,1.0
45752,toarray,2,0.25
45753,toast,3,1.0
45754,toastkidjp,1,1.0
45755,toasts,1,1.0
45756,tobe(false),1,1.0
45757,tobe(true,1,1.0
45758,tobe(true),1,1.0
45759,tobetruthy,1,1.0
45760,tobetruthy(),1,1.0
45761,"tobiasb,",1,1.0
45762,tobii,1,1.0
45763,toby,1,1.0
45764,tobytevector(),1,1.0
45765,toc,7,0.909090909091
45766,tocartesian(s),1,1.0
45767,tocartographic(s),1,1.0
45768,todataframe,1,1.0
45769,today,10,0.636363636364
45770,"today,",3,0.75
45771,todd),1,0.0
45772,"todd,",1,0.0
45773,todictionary,1,0.0
45774,todictionaryex,1,0.0
45775,todo,55,0.731343283582
45776,todo),2,1.0
45777,"todo,",3,0.333333333333
45778,todos,17,0.40350877193
45779,todos),1,0.0
45780,"todos,",4,0.5
45781,todosfinder,1,0.0
45782,toe,1,0.0
45783,toexportextensionsクラスを廃止し、columnクラスに追加したdisplaygridメソッドに変更。,1,1.0
45784,together,33,0.513513513514
45785,together),1,0.0
45786,"together,",4,0.75
45787,together](https,21,0.428571428571
45788,toggle,45,0.776595744681
45789,toggle),1,1.0
45790,"toggle,",1,0.0
45791,togglebutton,3,0.5
45792,toggled,5,1.0
45793,togglefullscreen,1,0.0
45794,"togglefullscreen,",1,1.0
45795,togglemode,1,1.0
45796,toggles,3,0.333333333333
45797,toggletoolbar,1,0.0
45798,toggling,6,0.666666666667
45799,toh,2,1.0
45800,tohivestring,1,0.0
45801,toil,1,1.0
45802,tojson(),1,1.0
45803,tok,1,0.5
45804,token,49,0.605633802817
45805,token),2,1.0
45806,"token,",4,0.75
45807,token`,1,0.0
45808,tokenem,1,1.0
45809,tokenhandler,1,1.0
45810,tokenization,1,0.0
45811,tokenize,1,0.0
45812,tokenizeintepolation,1,1.0
45813,tokenizer,10,0.6
45814,tokenlist,1,1.0
45815,tokenmgtdao,1,1.0
45816,tokens,7,0.5
45817,tokens#show,1,1.0
45818,"tokens,",1,1.0
45819,tokent,1,1.0
45820,toktype(),1,1.0
45821,tol,1,0.0
45822,told,1,1.0
45823,tolerance,4,0.4
45824,tolerance),1,1.0
45825,tolerant,2,1.0
45826,tolerate,1,0.0
45827,tolerated,1,0.5
45828,tolerations,1,0.0
45829,toll,1,1.0
45830,tollrevenueanalysis,1,1.0
45831,tolls,1,1.0
45832,"tom,",1,0.0
45833,tom2forcememtypewb,1,0.0
45834,tomas,1,0.0
45835,tomasz,6,0.444444444444
45836,tomaugspurger,1,1.0
45837,tombo,1,1.0
45838,tomcat,1,1.0
45839,tomcat),1,1.0
45840,tomhennen,1,1.0
45841,tomko,4,0.75
45842,toml,3,0.8
45843,toml@2,1,1.0
45844,tomlinson,2,1.0
45845,tomorrow,1,0.0
45846,"tomorrow,",1,1.0
45847,ton,7,0.571428571429
45848,tone,1,1.0
45849,toner,1,0.0
45850,tons,2,0.5
45851,tonullable,1,1.0
45852,too,95,0.622641509434
45853,"too,",4,0.5
45854,toobaz,1,1.0
45855,toofarbyfar,1,0.0
45856,took,7,0.428571428571
45857,tool,54,0.621621621622
45858,tool(),1,1.0
45859,tool=<tool>,1,1.0
45860,tool`,1,1.0
45861,toolbar,19,0.708333333333
45862,"toolbar,",1,0.0
45863,toolbox,4,0.875
45864,"toolbox,",1,1.0
45865,toolboxes,2,1.0
45866,toolchain,1,1.0
45867,toolchains,2,0.5
45868,tooling,1,1.0
45869,toolkit,10,0.6
45870,toolkit),1,0.0
45871,"toolkit,",1,1.0
45872,toolkit=gtk3),1,0.0
45873,toolkit],3,0.6
45874,tools,71,0.572815533981
45875,tools),1,1.0
45876,"tools,",3,0.75
45877,"toolsetcompilers,",1,1.0
45878,toolsets,1,1.0
45879,toolsets),1,0.0
45880,tooltip,28,0.74358974359
45881,tooltip),1,0.0
45882,"tooltip,",1,0.0
45883,tooltips,13,0.588235294118
45884,"tooltips,",2,1.0
45885,toomre,1,0.0
45886,tooverlayaddr,1,1.0
45887,top,93,0.619047619048
45888,top),3,0.0
45889,topbar,2,1.0
45890,topdir,1,0.0
45891,topend,1,1.0
45892,topic,11,0.357142857143
45893,"topic,",1,0.0
45894,topics,2,0.333333333333
45895,topictag,1,1.0
45896,topinid,1,0.0
45897,toplevel,2,0.333333333333
45898,topologies,1,1.0
45899,topology,5,0.888888888889
45900,topologyrecovery,1,1.0
45901,toposort,1,1.0
45902,topzparticles,1,0.0
45903,tor,2,0.666666666667
45904,tor),1,1.0
45905,torek,1,1.0
45906,tornado,3,0.333333333333
45907,"tornado,",1,0.0
45908,tornadoautoupdate,1,0.0
45909,torrent,5,0.375
45910,torrentday,1,0.0
45911,torso,1,1.0
45912,torus,1,0.0
45913,torus),1,0.0
45914,torvalds,1,0.0
45915,torward,1,1.0
45916,tos,2,1.0
45917,tosemantic,1,1.0
45918,toseq`,1,0.0
45919,toss,1,0.0
45920,tossed,1,0.0
45921,tostring,4,1.0
45922,tostring(),4,0.5
45923,"tostring,",2,1.0
45924,total,26,0.704918032787
45925,total),3,0.5
45926,"total,",1,1.0
45927,totally,1,1.0
45928,totals,5,0.8
45929,touch,9,0.7
45930,touch),3,0.75
45931,"touch,",1,1.0
45932,touchables,1,1.0
45933,touched,2,1.0
45934,touches,8,0.375
45935,touching,2,0.0
45936,touchscreen,1,1.0
45937,tour,1,0.0
45938,tournoud,2,1.0
45939,"tournoud,",2,0.0
45940,toward,5,0.6
45941,towards,27,0.592592592593
45942,town,1,1.0
45943,towns),1,0.0
45944,tox,7,0.454545454545
45945,toxification,1,0.0
45946,toxin,1,0.0
45947,toying,1,0.0
45948,tp,2,0.555555555556
45949,tp),1,0.0
45950,"tp),",1,0.0
45951,tparam,4,0.5
45952,tparams,1,1.0
45953,tpe,2,0.0
45954,tpe`,1,0.0
45955,"tpid,",1,0.0
45956,tpl,2,0.5
45957,tplink,1,1.0
45958,tpr,2,0.2
45959,tps,3,0.8
45960,tpu,3,0.833333333333
45961,"tpus,",1,1.0
45962,tpushdoctrine,1,1.0
45963,"tputs,",1,0.0
45964,tqdm,1,0.0
45965,tql,1,1.0
45966,tr,1,1.0
45967,tr(),1,0.0
45968,tr>,1,1.0
45969,trac,1,1.0
45970,trace,24,0.484848484848
45971,trace()`,1,1.0
45972,"trace,",2,0.333333333333
45973,traceableeventdispatcher,1,0.0
45974,traceableeventdispatchertest,1,0.0
45975,traceback,2,0.0
45976,tracebacks,1,1.0
45977,tracecategories,1,0.0
45978,traced,1,1.0
45979,tracepoints,1,1.0
45980,tracer,1,0.0
45981,traces,10,0.727272727273
45982,tracing,15,0.48275862069
45983,"tracing,",1,0.0
45984,tracingid,1,1.0
45985,tracinglayoutview,1,1.0
45986,tracings),1,0.0
45987,tracingstore,1,0.0
45988,"tracingstore,",1,0.0
45989,track,48,0.535714285714
45990,trackcomponentview,1,0.0
45991,tracked,3,0.0
45992,tracked),1,0.0
45993,"tracked),",1,1.0
45994,tracker,8,0.9
45995,tracker),1,0.0
45996,"tracker,",2,0.5
45997,tracking,118,0.736842105263
45998,tracking),2,1.0
45999,"tracking,",3,1.0
46000,trackmenuoptions,1,0.0
46001,tracks,10,0.4
46002,trackspartitionsincatalog,1,1.0
46003,"trackspartitionsincatalog,",1,1.0
46004,trade,6,0.666666666667
46005,"trade,",1,1.0
46006,tradecache,1,0.0
46007,tradeoff,1,0.0
46008,traderoute,1,1.0
46009,tradeupdateeventargs,1,0.0
46010,tradewebsocketclient,1,0.0
46011,trading,2,0.5
46012,traditional,4,1.0
46013,traditionally,3,0.333333333333
46014,traffic,4,0.0
46015,"traffic,",1,1.0
46016,trahe,1,0.0
46017,trail,2,0.0
46018,trailer,1,0.0
46019,trailing,33,0.679245283019
46020,trailingobjects,1,1.0
46021,train,6,0.416666666667
46022,trainers(1+day),1,1.0
46023,training,5,0.6
46024,"training,",1,0.0
46025,"trainingexecutor,",1,1.0
46026,trainingmoduleduedatemanager,1,1.0
46027,trainogrlayersclassifier,1,0.0
46028,trains,1,0.0
46029,trainspec,1,1.0
46030,trait,15,0.588235294118
46031,traits,4,0.5
46032,traitstatisticbox,1,1.0
46033,trajectories,1,1.0
46034,trakt,3,1.0
46035,tramp,32,0.662962962963
46036,"tramp,",1,1.0
46037,trampver,3,0.75
46038,tranasctions,1,0.0
46039,tranfer,1,0.0
46040,tranformation,1,0.0
46041,tranformer,1,0.0
46042,trans,7,0.8
46043,transacciones,1,0.0
46044,transaction,26,0.769230769231
46045,transaction),5,0.375
46046,"transaction,",3,0.333333333333
46047,transactional,6,0.833333333333
46048,transactioncontext,1,0.0
46049,transactiondesc,1,1.0
46050,transactionmap,1,0.0
46051,transactions,18,0.56
46052,"transactions,",1,1.0
46053,transactiontests,1,0.0
46054,transcode,1,0.0
46055,transcriptional,1,1.0
46056,transcripts,1,1.0
46057,transfer,12,0.705882352941
46058,"transfer,",1,1.0
46059,transferred,3,1.0
46060,transfers,5,0.666666666667
46061,transfervd,1,1.0
46062,transform,25,0.551724137931
46063,transform(),1,0.0
46064,"transform,",1,0.0
46065,transformation,6,0.25
46066,transformations,3,0.8
46067,"transformations,",2,0.0
46068,transformationwriter,1,0.0
46069,transformdirection,1,1.0
46070,transformed,2,0.5
46071,transformer,4,0.8
46072,transformers,3,0.8
46073,transforming,1,1.0
46074,transformpaymentsummary,1,1.0
46075,transforms,7,0.636363636364
46076,transient,5,0.357142857143
46077,"transient,",1,1.0
46078,transit,2,1.0
46079,transition,17,0.625
46080,transition),1,0.0
46081,"transition,",1,1.0
46082,transitionapplier,1,1.0
46083,transitions,10,0.863636363636
46084,transitive,2,0.0
46085,translatable,2,0.5
46086,translate,15,0.962962962963
46087,translate(),1,1.0
46088,"translate,",1,1.0
46089,translated,5,1.0
46090,translated),1,1.0
46091,translates,1,0.0
46092,translatewiki,3,0.818181818182
46093,translatex,1,1.0
46094,translatin,1,1.0
46095,translating,3,0.666666666667
46096,translation,30,0.883720930233
46097,translation(),1,1.0
46098,translation),3,0.285714285714
46099,translations,14,0.686991869919
46100,"translations,",1,1.0
46101,translationunit,1,1.0
46102,"translationunit,",1,1.0
46103,translaton,1,1.0
46104,translator,3,0.75
46105,translators,1,1.0
46106,translit,1,0.0
46107,transliterate,1,0.0
46108,transliterates,1,1.0
46109,transliteration,1,1.0
46110,"transliteration,",1,1.0
46111,translucent,1,0.0
46112,transmission,2,1.0
46113,transmissions,1,0.0
46114,transmit,3,0.666666666667
46115,transmitted),1,1.0
46116,transmute,1,0.0
46117,transofrm,1,1.0
46118,transparency,1,0.0
46119,transparent,5,0.25
46120,"transparent,",2,0.5
46121,transparentattr,1,1.0
46122,transpilation,1,1.0
46123,transpiling,1,1.0
46124,transport,13,0.352941176471
46125,transported,2,1.0
46126,transporters,1,1.0
46127,transverse,1,0.0
46128,trap,4,0.857142857143
46129,trapezoid,1,0.0
46130,trapping,2,0.0
46131,traps,1,1.0
46132,trash,4,0.95
46133,trash),5,0.5
46134,"trash,",2,1.0
46135,trashing,1,1.0
46136,traslate,1,1.0
46137,tratamento,1,0.0
46138,travel,4,0.285714285714
46139,traversal,2,0.5
46140,traversals,1,0.0
46141,traversals),1,1.0
46142,traverse,2,0.5
46143,traversed,1,0.0
46144,traverser,1,0.0
46145,traversetest),1,0.0
46146,travis,24,0.4375
46147,tray,2,1.0
46148,treads,1,0.0
46149,treasuremap,1,0.0
46150,treat,25,0.564102564103
46151,treated,13,0.384615384615
46152,treating,1,1.0
46153,treatment,6,0.333333333333
46154,treatments,2,1.0
46155,tree,83,0.44262295082
46156,tree#getchildstatus,1,0.0
46157,tree),6,0.571428571429
46158,"tree,",8,0.181818181818
46159,treebest,1,1.0
46160,treebuilding,2,0.0
46161,treebytes,1,0.0
46162,treectrl,1,1.0
46163,treegroup,1,0.0
46164,treegroups,1,0.0
46165,treeimpl,1,0.0
46166,treemakers,1,0.0
46167,"treemakers,",1,1.0
46168,treenodeexception,1,0.0
46169,trees,13,0.5
46170,"trees,",1,1.0
46171,treeservice,1,1.0
46172,treetablepanel,1,1.0
46173,treeview,4,0.666666666667
46174,treewide,2,0.0
46175,trello,1,1.0
46176,trentmswanson,1,0.0
46177,trentxintong,2,0.5
46178,tri,1,0.0
46179,triage,1,1.0
46180,trial,4,0.75
46181,trialhandler,1,0.0
46182,trials,1,1.0
46183,triangle,1,0.0
46184,triangles,1,0.0
46185,triangular,1,1.0
46186,triangulateshape,1,1.0
46187,tribal,1,0.0
46188,tribes,1,1.0
46189,trick,5,0.857142857143
46190,"trick,",1,0.0
46191,tricks,2,0.666666666667
46192,tricky,6,0.666666666667
46193,tridiondocsmashup,1,0.0
46194,tried,20,0.545454545455
46195,tries,19,0.7
46196,trigger,42,0.8
46197,trigger(,2,0.5
46198,trigger),2,1.0
46199,"trigger,",3,1.0
46200,triggered,11,0.833333333333
46201,"triggered,",1,1.0
46202,triggering,10,0.454545454545
46203,triggerinstance,1,1.0
46204,triggers,12,0.833333333333
46205,"triggers,",1,1.0
46206,triggervariablesenitity,1,1.0
46207,trik,1,1.0
46208,trikgeneratorbase,1,1.0
46209,trikgeneratorfactory,1,1.0
46210,trikqtsgenerator,1,1.0
46211,trikqtsgeneratorplugin,1,1.0
46212,trikvariables,1,1.0
46213,trilogy,1,1.0
46214,trim,7,0.857142857143
46215,trimchannelname,2,1.0
46216,trimconfigurations,1,1.0
46217,trimmed,2,0.5
46218,trimming,2,0.0
46219,trims,3,0.666666666667
46220,tring,1,1.0
46221,trion,1,1.0
46222,trip,3,0.666666666667
46223,tripal,1,1.0
46224,tripalfield,2,0.666666666667
46225,triple,1,1.0
46226,triplea,1,1.0
46227,triplelift,1,1.0
46228,triples,1,1.0
46229,tripped,1,1.0
46230,trips,2,0.0
46231,tristanvalcke,1,1.0
46232,trivia,2,1.0
46233,"trivia,",1,1.0
46234,trivial,24,0.625
46235,trivial),1,1.0
46236,trivially,1,0.0
46237,trm,1,1.0
46238,trodi,1,1.0
46239,troll,1,1.0
46240,trond,1,0.0
46241,trouble,5,0.909090909091
46242,"trouble,",1,0.0
46243,troublesome,4,0.75
46244,troughton,1,1.0
46245,trst,1,0.0
46246,trt,2,1.0
46247,trtcm,1,0.0
46248,truck,2,0.5
46249,trud,1,1.0
46250,trud3,1,1.0
46251,true,39,0.666666666667
46252,true),1,1.0
46253,"true,",8,0.7
46254,"true@,",1,0.0
46255,true`,2,0.5
46256,truename,2,0.0
46257,truename),2,1.0
46258,"truename,",2,0.0
46259,"true},",1,0.0
46260,truly,3,0.0
46261,trumicount,1,1.0
46262,trumicounts,1,1.0
46263,trunc,1,1.0
46264,truncate,14,0.619047619048
46265,truncate),1,0.0
46266,"truncate,",3,0.6
46267,truncate2),1,1.0
46268,truncated,4,0.692307692308
46269,truncation,9,0.7
46270,truned,1,1.0
46271,trunk,51,0.451612903226
46272,trust,4,0.9
46273,trusted,6,0.428571428571
46274,"trustfiles,",1,0.0
46275,trustkeys,1,1.0
46276,trusts,1,0.0
46277,trusty,2,0.0
46278,truth,3,0.333333333333
46279,trx,1,1.0
46280,try,94,0.595890410959
46281,tryclassifyatposition,1,0.0
46282,tryfindindex,1,1.0
46283,tryimportmoduleresult,1,1.0
46284,trying,50,0.593220338983
46285,tryonbefore,1,0.0
46286,tryorexit,1,1.0
46287,trytoconcatenatestrings,1,1.0
46288,trzcinski,1,1.0
46289,trzepla,6,0.818181818182
46290,ts,11,0.615384615385
46291,ts),1,0.0
46292,tsan,1,1.0
46293,tsb,1,1.0
46294,tsconfig,1,0.0
46295,tseg,1,0.0
46296,tsi,1,0.0
46297,tsize,1,0.0
46298,tsk,1,0.0
46299,tslib,2,1.0
46300,tslint,3,0.333333333333
46301,tsm,1,0.0
46302,tsr,1,0.0
46303,tst,7,0.571428571429
46304,tstoeckler,1,0.0
46305,"tstoeckler,",2,0.5
46306,tsuite,1,1.0
46307,tsx,2,0.0
46308,tt,1,1.0
46309,tt>),1,1.0
46310,ttfont,1,1.0
46311,tthe,1,1.0
46312,ttl,1,1.0
46313,ttls,1,0.0
46314,ttraw),1,1.0
46315,tty,18,0.697674418605
46316,tty),8,0.6875
46317,"tty,",2,0.6
46318,ttyio,1,0.0
46319,ttyname),1,0.0
46320,"ttyname,",1,1.0
46321,tubes,1,0.0
46322,"tuck,",1,1.0
46323,tucker,2,0.5
46324,tue,13,0.666666666667
46325,tuesdays,1,1.0
46326,tumor,1,1.0
46327,tunable,1,0.0
46328,tune,4,1.0
46329,tuned,1,0.0
46330,"tungstenaggregate(key=[],",1,1.0
46331,tuning,4,0.0
46332,"tuning,",2,0.0
46333,tunisian,1,1.0
46334,tunnel,5,0.545454545455
46335,tunnelled,1,0.0
46336,tunnels,1,0.0
46337,tuple,21,0.657142857143
46338,tuple),1,0.0
46339,"tuple,",2,0.0
46340,"tuple2(a,",1,0.0
46341,tuple`,1,1.0
46342,tupleelementinst,1,0.0
46343,tupleelementnamesattribute,1,1.0
46344,tuplepatternelt,1,1.0
46345,tuples,9,0.181818181818
46346,"tuples,",1,0.0
46347,tuplesplatmigratorpass,1,0.0
46348,tuplestreamwrapper,1,1.0
46349,tupletypeelt,1,0.0
46350,tupletypeelts,1,0.0
46351,turakulov,1,1.0
46352,turbo,1,1.0
46353,turbolinks,1,1.0
46354,turn,38,0.625
46355,turnaround,1,0.0
46356,turned,12,0.90625
46357,turning,4,1.0
46358,turns,19,0.619047619048
46359,turok,1,0.0
46360,turret,1,0.0
46361,"turrets,",1,0.0
46362,tus,1,0.0
46363,tutanota,1,0.0
46364,tutorial,5,0.7
46365,tutorials,1,1.0
46366,tv,6,0.25
46367,tva,1,1.0
46368,tvar,3,0.333333333333
46369,tvars,3,0.0
46370,tvdb,2,0.846153846154
46371,tvdb<,1,1.0
46372,tvdbapiv2,1,1.0
46373,tvdbid,1,0.0
46374,tvi970,1,1.0
46375,tview,2,0.0
46376,"tvlooy,",1,0.0
46377,tvos,1,1.0
46378,tvrage,2,1.0
46379,tw>,2,0.0
46380,twbs,1,0.0
46381,tweak,29,0.560975609756
46382,tweak(xod,1,1.0
46383,tweaked,6,0.666666666667
46384,tweaking,2,0.5
46385,tweaks,22,0.862068965517
46386,"tweaks,",1,1.0
46387,tweek,1,1.0
46388,tween,1,0.0
46389,tweening,2,0.666666666667
46390,twenga,1,1.0
46391,twice,19,0.813953488372
46392,"twice,",5,0.6
46393,twig,2,0.0
46394,twists,1,1.0
46395,twitchchannel,2,1.0
46396,twitter,15,0.7
46397,twitter@1,1,1.0
46398,two,161,0.575916230366
46399,two),1,1.0
46400,"two,",2,1.0
46401,twohundredfiftysix,1,0.0
46402,twopaco,1,1.0
46403,twowordpair,1,1.0
46404,tx,14,0.625
46405,txcreate1,1,0.0
